Unnamed: 0,review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name
778,R1YM0BOB6Y6EAZ,B0C2F5KD26,5.0 out of 5 stars Worth it ðŸ˜,Michelle W.,5,Does what it says,"Reviewed in the United States June 11, 2024",AEQU2UDWXWCBGZ7PE2UG7UWQJ6AA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
779,R3JUMSQOS9KTYX,B0C2F5KD26,5.0 out of 5 stars Love them,Jennifer Thompson,5,"You can never go wrong with Skull Candy headphones and these do not disappoint. They are comfortable to wear all day. I have a piercing in my ear that some headphones hurt, these do not!","Reviewed in the United States May 13, 2024",AHA6BOTBRTA62G3C46EQX7M5JLIA,1,0,Color: Bone/Orange Glow,Skullcandy Smokin' Buds In-Ear Wireless Earbud
780,R2GMIE1N4QO9OR,B0C2F5KD26,5.0 out of 5 stars Definitely worth the price,Corey,5,definitely recommended if your looking for some cost effective headphones battery life works appearance is wonderful love the head phones,"Reviewed in the United States May 26, 2024",AFAT3LJZWQBMUJ2XOWEIJAWDS5QA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
781,RS1CZ43DKHDUJ,B0C2F5KD26,5.0 out of 5 stars love it,Sophia,5,great product,"Reviewed in the United States June 14, 2024",AHSPD3KCFBNS2JUGGSOWGTRTD5PA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
782,R2WOI29CCIOVO0,B0C2F5KD26,3.0 out of 5 stars Not as good as I thought they would be,kristina white,3,Hardly any bass and doesnâ€™t cancel out noise,"Reviewed in the United States June 18, 2024",AENSYRAMMK6HV6KO2T7VXFTJ2PPA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
783,R3I10YETW6G46D,B0C2F5KD26,3.0 out of 5 stars Sometimes doesn't connect,Debby C.,3,The sound quality is really good but the connection in the case is bad to charge them. Disapointed in this purchase.,"Reviewed in the United States June 1, 2024",AGKJERKBXUDTE76LTOQK4WYRCXJA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
784,R16U9JBBRPK942,B0C2F5KD26,4.0 out of 5 stars Good,Morgan,4,It sounds good,"Reviewed in the United States March 6, 2024",AGZZIMHNUUOWWYHVISK5UINZPCXA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
785,R3CN93F13LGF77,B0C2F5KD26,5.0 out of 5 stars No es verdoso como en la imagen,Juancho,5,Precio y calidad muy bueno,"Reviewed in the United States June 2, 2024",AH5Q6UICWEFTAT7ZWJT6XSWYVSUQ,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
786,R2LH3R1JNT4QA9,B0C2F5KD26,3.0 out of 5 stars Fit and sound,Angela Joy Trent,3,Nice ear buds but doesn't seem to have much bass.so it's more of a high pitched sound in the ear. Also needs a smaller end tip cover. The ones I got were to big for my earhole,"Reviewed in the United States May 4, 2024",AF6PCBNGXERMX6TCONLOP7PBO3EA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
787,R341O32BOKDTVT,B0C2F5KD26,5.0 out of 5 stars Second times a charm,Demond S,5,Finally got the left bud to work and these are amazing. Got and stay in better than my AirPods.,"Reviewed in the United States May 17, 2024",AG2BDBVUGM7F5QI64TT4ODCU4XFA,1,0,Color: Matcha,Skullcandy Smokin' Buds In-Ear Wireless Earbud
788,R77CX2SMPJX61,B0C2F5KD26,"3.0 out of 5 stars Not impressed, ok for value",Sortega,3,"Works ok for cheap buds. Sound quality isnâ€™t the best, but it works. What bugs me most is constantly having connectivity issues. Seems like every time I use them, it has to re-pare with my device. No noise cancellation at all.","Reviewed in the United States April 16, 2024",AH7OYANYUQV4VA7LAFSC3KTMT6PA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
789,RVQ7Q5FBPMHOS,B0C2F5KD26,5.0 out of 5 stars Love,Jessica Jones,5,"Love these!! They fit my ears perfect, and has a great battery life. Connects with all my devices with ease. Loved them so much, bought my son a pair just like them!","Reviewed in the United States April 26, 2024",AHSZJWCHFJP5XVKSRTPJFHO2ROUA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
790,R1KX5X0ZG9PWF7,B0C2F5KD26,3.0 out of 5 stars One Earbud Won't Connect Anymore,Dante R,3,"When I first got them they were great. Fit perfect and sounded great but one ear bud won't connect to my phone while the other one does even when I take them out at the same time. I've tried a lot of stuff even the instructions for what to do, it's sad.","Reviewed in the United States April 9, 2024",AEG5V7W3Q3EJ2XXXPQQDAICHS4AA,1,1,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
791,RMB1DY4Z0AJIR,B0C2F5KD26,5.0 out of 5 stars very good,Shadeekwa A.,5,my daughter loved her headphones thy were loud an very good an thy charge fast but sumbody stole her headphoneseveryone should get them a pairplease send her another pair,"Reviewed in the United States April 26, 2024",AE6NNPW3W5SGYHHRNSNZ6TR4C2RQ,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
792,R225AK4QS5H9XN,B0C2F5KD26,5.0 out of 5 stars Great Product/Value,Joshua Yant,5,"I can't stress enough what a great value these are. They are the best sounding, most comfortable, and the noise cancelling works great. I guarantee you can't find a better pair of wireless earbuds for 20 bucks I bought a second set for my wife they were so good.","Reviewed in the United States April 3, 2024",AEEVWOIIS735AOWKB6IOPNB2BFGQ,1,2,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
793,R27PR07SY3TTH0,B0C2F5KD26,5.0 out of 5 stars Great value,Bunny,5,"I use these almost daily on my commute to work and for the money these are a steal. The case does feel a bit cheap but you canâ€™t really complain considering how good they sound and how inexpensive they are. I havenâ€™t had any issues with syncing, but I do wish I had the option to turn off touch controls. Sometimes Iâ€™ll activate voice control or pause/play my music on accident. Other than that these are great if you want a pair of earbuds that sound great and wouldnâ€™t hurt your wallet if you lost them!","Reviewed in the United States January 19, 2024",AFFJOOUARBQM4GAJ7WTPBD4N6HPA,1,5,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
794,R2KSZQXYSMTUJO,B0C2F5KD26,3.0 out of 5 stars Case won't charge,Georgia Barrett,3,Case won't charge headset is my only issue other then that they work great,"Reviewed in the United States May 15, 2024",AES7BD7Z35C5QNF3C5XZU3USMMPA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
795,R1AV7I24UEB1JG,B0C2F5KD26,5.0 out of 5 stars Geniales,Yineth Rosmery Miranda Samudio,5,Excelente producto y se adaptarÃ¡n a la perfecciÃ³n .,"Reviewed in the United States May 19, 2024",AHYJ4J6NSKJUQCCDFPEGTHLL5LCA,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
796,R66J4ETLNS40L,B0C2F5KD26,"2.0 out of 5 stars Great, BUT",Yadira Laureano,2,"the hassle to charge them! i havent used them since i got them because it doesnt charge properly. I followed the guide and it still doesnt charge properly. Whats the point of charging the base (its green btw) if I have to keep em constantly charging to see if it the buds charge, and theres really NOTHING that indicate how much juice the buds have. Its been frustrating, but when i was able to try em out it blocked out everything out and it was just wonderful, the sounds was so nice and clear. But charging them is basically draining me","Reviewed in the United States June 24, 2024",AHW3N7N5TVZF3HJYOZ2K4YWY2YSQ,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
797,R2993KL04VSHTL,B0C2F5KD26,4.0 out of 5 stars Great earbuds for the price.,Nightvision,4,"They aren't Bose earphones, but they sound pretty good for 25 bucks. I would purchase these again.","Reviewed in the United States January 18, 2024",AEHJF67Y45LGSJBH55D42LOKDHHQ,1,2,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
798,RVWGHTEOFWU5M,B0C2F5KD26,5.0 out of 5 stars User Friendly,WALAGO,5,"I purchased these earbuds to replaced bluet ooth earbuds. These earbuds are very comfortable, they were very easy to connect to my iphone. Both left and right earbuds connected together, making it very user friendly. The sound quality seems on par with other blue tooth earbuds I have used.","Reviewed in the United States March 16, 2024",AFHADBYBIV35STFJDXUZP345GYGQ,1,1,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
799,RKC573N4IE710,B0C2F5KD26,5.0 out of 5 stars Great ear buds,Mukund,5,I bought 2 of these based on reviews and I am very pleased. The sound quality is simply amazing and very balanced. Tried different genres of music and they sound great.Why waste money on Air pods when you can buy quality buds at a fraction of the price. The fit is also very comfortable. Just get them if you are in the market for new ones.,"Reviewed in the United States February 6, 2024",AFE5Y6EBIE3RVZZLRTHVVAAFZIWQ,1,3,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
800,R1I84HK385J2JE,B0C2F5KD26,5.0 out of 5 stars Great Product pairs well with my android phone,coop,5,"Stumbled upon this brand of earbuds and reading reviews along with a description of the device. Bought 3 over a period of 2 months. Works well, water resistant and noise canceling works although not a part of description. Easily paired with no problem and will buy another pair just encase these go out.","Reviewed in the United States March 9, 2024",AE5CGUU2EBJYTL47BPCN3EQ4UESQ,1,0,Color: True Black,Skullcandy Smokin' Buds In-Ear Wireless Earbud
801,R2B13J5B42HCX8,B0BYPFNW6T,5.0 out of 5 stars First Impressions,Whyborg,5,"Long time fan of Sony products. Have the WH-1000XM4, WF-1000XM4, and other brands. Just got these this morning and listening now. Pretty happy with sound quality, the Sony app helps as I like a punchy bass and have typical high frequency loss for male adults. Once set up with the app, clear bass turned up almost to max and treble up Iâ€™m enjoying the sound. Sounds very much like the WF-1000XM4. Noise cancellation seems similar but need to do more listening in different conditions. Got the XM4 reconditioned and unfortunately the right battery is failing to hold a charge after about a year and a half so got these to satisfy my earbud itch until the XM5 is released. Actually liking the push button as opposed to the touch controls of XM4. Not better, but not worse. A bit smaller which Iâ€™m pleased with as I like to sleep with audiobooks on. I can sleep on my side with a soft pillow and not feel very much pressure. Did have them pause as I have the right side on default to pause and skip but only once so far so I donâ€™t think it will be a problem. Contrary to some reviews either side can he configured to volume with the app. I have volume on the left now. Single press notches up, holding lowers volume. Default is to switch between noise cancellation or ambient mode. I have cancellation on most of the time so volume is more important to me. Also saw criticism about them not automatically pausing when removing, not a problem to me as I can easily pause touching the right side button. I also have some QCY buds that were surprisingly good for the price, and Soundcore A40 witch were also a good find, paid $99 but now $79. Theyâ€™re almost as comfortable as these for bed but protrude a bit further so when sleeping on my side more pressure on my ear than the Sony. So far noise cancellation on the Sony is the best, almost as good as the XM4.For the price, I think this is a very good alternative to the XM4. Battery life is rated to 7.5 hours and the Soundcore are rated to about the same but by early morning I get a rudely loud charging notification. Weâ€™ll see how the Sony last with similar use and update this review later. Overall in direct comparison of the XM4 Iâ€™d say these are just about as good but maybe not as broad of a soundstage. If you like Sony or are just looking for a good quality earbud with noise cancellation at a reasonable price these would be a good selection. One major improvement for me is the tips for the buds. I have large ear canals and the memory tips on the XM4 were a huge disappointment, they would not seal in my ears which is terrible for sound quality and noise. I keep all the tips from many earbuds over the years and even with other brands need to dip into them to find larger tips to seal in my ears. Pleasantly surprised the included large tips actually fit me. I included a photo of the Soundcore, QCY, XM4, and the WF-C700N for comparison. The WF-C700N seems to be the most comfortable so far. Slightly smaller than the Soundcore and definitely smaller then the XM4.So after using these about a month Iâ€™m still happy with them. I do have the occasional problem when listening to audiobooks in bed with the buttons for pause or volume getting just a little too much pressure and activating. Fortunately for volume one notch is louder but if you hold it the volume is reduced so at least I havenâ€™t been blasted by max volume. Much as I like Sony products the other buds I mentioned would probably suit most people fine with a lower cost. But theyâ€™re not Sony! Still anxiously waiting for the soon to be released WF-1000XM5. Hoping for the lighter weight than the XM4 and the comfort of these with touch controls instead of push buttons. But for a mid-price bud these are still my favorites.Another update, these are not working for me to sleep with. My left ear gets a little raw spot on the edge of some cartilage. Iâ€™m primarily using the Sony WF-1000XM5 )got them 2 weeks ago) and the Soundcore A40 for audiobooks in bed. The headphones until my ears get too hot and the A40â€™s when I want to lay on my side.The Sony has some edge or something on it that makes a tiny little sore spot on the cartilage in my ear. Still like them a lot but now using them when I do my indoor cycling. I have a couple big blower fans on me and the Sony blocks out a lot of the noise and are better then the QCY Iâ€™d been using. Theyâ€™re more rounded and I get less wind noise also.WF-1000XM5 just released, expecting mine Friday. I REALLY hope they donâ€™t irritate my ear the way these do.So Iâ€™d still recommend these. Itâ€™s probably just my personal ear shape causing me an issue, no problem on the right side but nobody is perfectly symmetricalâ€¦8/523Update. Got the XM5 2 weeks ago and loving them. Fantastic sound, lighter than the XM4, better bass, more comfortable. But again the tips donâ€™t fit. Airtight seal is critical on noise cancelling earbuds. The app is the same for The 700â€™s and XM5 but the 700â€™s do not have the feature enabled that checks for a seal. I discovered the left bud on the 700â€™s and the new XM5 just wonâ€™t quit seal. I found a hack to make the tips moldable. If you get Sugro glue (kind of like clay) roll a bit up, pull up the mushroom part of the ear tip, take the rolled up piece of Sugro and wrap it around the fitting to the bud, roll the tip back down and now you have a moldable tip. Insert in your ears and make sure they a good seal. You may have to reshape it a bit with your fingers if you work it too much. Once you have a good seal let it set a few hours and now you have a fitted tip. Works with my big ear holesâ€¦I have to reiterate, the 700â€™s have a very pleasing sound once you get the equalizer and clear bass setting adjusted to your taste. I just finished using them for 4 hours straight on loud during a 2 hour indoor cycling session, walking the dog, and making my lunch. Enjoying music I havenâ€™t listened to for too long. They were comfortable (almost forget theyâ€™re in) sound excellent, and just put them away with 50% battery left.I really think most people would like these and would not be disappointed in any way, especially at the price. The XM5 are better, but to most people probably not $200 better (but I love them too!).9/22/23 a note about the app and the codecs used. I feel like a dummy now that I finally noticed right at the top in the headphone connect app it tells me on my iPhone itâ€™s definitely using the AAC codec and shows if DSEE is on or not. DSEE definitely improves the sound. Compared the noise cancellation against the WF-1000XM5 and the XM5 do a better job with the 2 blower fans I have on me during my indoor cycling. But I still prefer using the C700n just because I want to be very careful with the more expensive buds.10/23/23Lost these! Looked all around but canâ€™t locate. I was able to replace them @ $88 so not hugely upset, ordered a new pair and happy all over again. One of the reasons I really like these is how light they are. Even after 4-5 hours of wear I almost forget theyâ€™re in. Still one of my favorite pairs.Revisiting noise cancellation, walking my dog with light traffic only a few feet away Iâ€™ve had the chance with the new pair (left button default is now toggle ANC transparency off or on. With it off Iâ€™m not hearing much of anything but my music. In transparency mode I can hear everything around me. Iâ€™d give these a 9 from 1-10. About as good as any ANC buds Iâ€™ve tried.12/22/23Found the lost pair so now I have 2 pairs of the WF-C700n and not unhappy about it. These are definitely my go to buds, use them more than the XM5â€™s as theyâ€™re so light and comfortable and now at $76 I donâ€™t worry as much about loss or damage as with the pricy XM5. If you havenâ€™t tried them yet you should!","Reviewed in the United States April 22, 2023",AEAYPV2TEKJARFBCJER62TJ37YMA,1,268,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
802,R11HJEV7XJYDDM,B0BYPFNW6T,5.0 out of 5 stars Perfect for running and comfortable,Rick,5,"I typically run anywhere from 20min to 1 hour several times per week. I also sweat very heavily. To the point where clothes and towels are soaked.After trying half a dozen ear buds... The Sony c700n is the only one that stayed in my ear the whole time without falling. And they did so comfortably. The fit, comfort and grip is just phenomenal. It's almost as if Sony designed these for my ears. The default ear tips they came with the buds miraculously worked and I didn't even have to try the others.Some of the grip and stability is probably due to the weight of the buds as they are very light and sit very well in your ear.Flagship models are obviously fine but they have a huge disadvantage to runners since they are a lot bigger and heavier and therefore lose some grip and stability.The sound quality on the C700s is excellent as compared to my Galaxy Buds Pro 2. Honestly I can't tell the difference in quality. Even without the advanced codecs.ANC is probably where I see a difference compared to my Galaxy Buds. The Samsung ones are better but not by leaps and bounds. Id call the Sony c700 adequate and works sufficiently well at the gym to block most noise. With music on you won't hear any outside noise.Phone calls is an are where these struggled for me. I can hear other people just fine and clear... The issue is other people cannot hear me... Complaints I often hear is that I sound very far away and the noise cancelling for some reason does not work well during calls. Calls I made in moderately loud places were a near disaster. If you're in a quiet environment maybe they will work better. Hopefully they can fix this with a software update.I can't fault these buds though... I got them for sports/running and good audio quality... And for my use cases I am blown away! Especially at the price point.I prefer the push button interface rather than touch sensitive while running. This is because sometimes I need to adjust the buds without activating any commands. Touch sensitive earbuds are annoying for this matter. Sony designed the buttons well and they are easy to operate. It goes without saying that I can adjust the earbuds without accidentally activating any commands.The case could not be better for gym and sports. It is small, light and minimalist. Love the texture and they are small enough to keep in my pocket without noticing. Given the price point of the buds, I also wont mind if they get scratched of dented. The design is very practical and the ""rough"" plastic texture looks very nice to me.The app is very simple and works well. Besides software updates you can also adjust EQ to your liking. The app is very minimalist but gets the job done. I haven't explored the additional app features yet mostly because I don't think I have a use case for them.Buy these for the gym, very good audio quality and adequate but not stellar ANC. Do not buy these for personal or work phone calls.For the price, it is hard to believe the value these buds offer.","Reviewed in the United States June 16, 2023",AGUBP7OHOLRD4H67LLYJZLHRWHFQ,1,92,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
803,R3SCK08VLPPMEB,B0BYPFNW6T,"4.0 out of 5 stars Decent sound, good value, crap case",B. Ginkel,4,"They sound good, although there isn't much dynamic range and other premium buds sound way better. Battery life is usable. The buttons are a little weird, you can lay on the side of your head with these in lest the buttons click and unwanted things happen. Lastly, the case, whole usable, it a pretty goofy shape. It's hard to hold, falls out of your pockets, stick out from what ever pocket you have like a dumb lump. Just kind of goofy and they can do better and they probably do for higher cost products. So this is probably punishment for being frugal. Oh well.","Reviewed in the United States June 26, 2024",AEJ6X5TY3LXEEIPG4CRE2W5QPHNQ,1,0,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
804,R2NVX0EZC72DE2,B0BYPFNW6T,5.0 out of 5 stars Great sound/features and awesome price,Tina,5,"I purchased two sets of these for myself and my husband. We both use iPhones which no longer have the headset jack, which our previous earbuds from Sony used. We both found these comfortable and easy to use. I worry about losing them, but hopefully we'll keep up with them and can use them during our vacations. They have great sound with an app-based equalizer allowing you to add all the bass (or treble) you prefer. I really like that feature. Noise reduction works very well and the storage case lets you know if the earbuds have charge in them. All around a great purchase!","Reviewed in the United States June 24, 2024",AHDGI3PSR5FQG7YVAFK4PLZ6S2DA,1,4,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
805,R2D95JSE3TO700,B0BYPFNW6T,1.0 out of 5 stars Will not enter pairing mode. Ever. Horrible instructions.,Verskate,1,"Update: Feb 2024 After having these for about 6 months, I figured out the pairing issue. It's hard to explain but it is done using the Sony Headphones app and disabling the option for connecting to more than 1 device at a time.New issue - charging. Actually not new, but every now ant then the earbuds just won't charge. You place them in the container, the light turn on and glows green, then shuts off. All the while 1 or both earbuds will be just about empty on battery life. So you have to play the game of removing them from the case, placing them back in the case, over and over. That doesn't work all the time either, so then you need to plug them into a power source and remove/place in the case until you get a solid orange light that doesn't disappear in 2 seconds. It's a pain in the a$$. Especially when you know the case has a full charge and you want to use the earbuds only to find out 1 or both are dead. Huge let down from Sony. Calling their support line, maybe I can get a different pair. These suck.Maybe I just got a bad set, but these are the absolute most difficult earbuds that I've ever owned. I've factory reset them at least 5 times and have wasted a good 2 hours of my life trying to pair 2 different devices. The instructions to pair a second device are to place the earbuds in the case, leave the lid open, hold the button on the back for 5 seconds. Sounds easy right? Nope. It's not. The buds will not enter pairing mode. Ever. I can connect to the first device, but good luck with the second. One thing I did learn when I was able to get two devices to pair, that one time, was to be sure to disconnect the earbuds from the first device. Besides the over-complicated method of entering pairing mode, I've had the earbuds only connect one bud, on a few occasions. So you'll get 1 bud to connect, and the other is dead. Trying to get them both to turn on was another clunky nightmare and I ended up just factory resetting them. I'm done messing with them, and they're going back to hell where they came from.UPDATE - If you're using the ""Headphone"" app on an Android and want to connect to ""pair"" with a second device. DO NOT FOLLOW THE INSTRUCTIONS ON SONY'S WEBSITE. They will only mess up your earbuds and make you frustrated. In the app under ""status"" locate the ""Connected Device(s)"" and tap that. The next screen you'll see a + button on the bottom right. Click that! That will put the earbuds into pairing mode. Good lord they made that difficult. 2.5 hours later I have them paired.","Reviewed in the United States August 23, 2023",AEWFIZHWBDHIZY7EAHSDIM6SXYMA,1,36,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
806,R1MGV1XOWJJUS5,B0BYPFNW6T,"3.0 out of 5 stars Decent Sound, ANC Not For Airplanes",Artie Deco,3,"These are not bad. They fit my ears well. They are reasonably loud, but they won't be overpowering.The frequency response is pretty good. The associated phone app gives you some equalizer control that helps, too.There is some configurability for the buttons. Not completely customizable, as the actions are grouped across numbers of clicks (e.g. 1: pause, 2: next track, 3: previous track are a group). But I like the defaults, anyway.I also like the tactile buttons. You rarely accidentally push them while adjusting the buds, unlike touch buttons. There is definitely a significant delay for them to respond (I'm guessing a lot of this is waiting to see how many clicks you're going to do to determine which action to take), so the actual mechanical click lets you know you've pressed them.They did not hurt at all, even on 9-10 hr flights.And the battery life so far is crazy good. With ANC enabled, they were still about 15% after use for those entire long flights. Without ANC, they were like 80%! (That'll likely change with age.)But, the ANC is not useful for me. I bought these for airplane travel. A very old set of ANC headphones did wonderfully eliminating the airplane noise. These, not so much. They physically seal well, so they block sound pretty well with no ANC enabled. In the airplane, turning on the ANC changes the sound, but seems to trade one you can hear for another at roughly the same volume. On one 9 hr flight, this was a bit preferable. But it didn't make much difference on the other. They also didn't block crying babies better with ANC than without. However, they were plenty loud to drown out that noise with or without ANC.The passthrough mode is functional, but poor quality. It lets though the ambient sound, but it somehow boosts actual noise. Airplanes have air blowing all the time. Without the earbuds, you don't really notice it much. But with these in & turned to the monitor mode, the hiss of the air is very loud. But again, it's still functional for listening, even while being annoying.As mentioned, I bought these for airplane travel. I have Google Pixel Buds that have no ANC. Comparing to these, the seal is better with the Sonys, even though the ANC doesn't do much for airplane noise. And the equalizer allows adjustments that the Google Buds don't. Including the battery life & buttons, I've decided to keep these. But just be aware of the ANC limits.","Reviewed in the United States June 7, 2023",AECD3NAKI2EFV3AV2WSRPK3ZRQFA,1,36,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
807,R3SR9ERP9C7B0B,B0BYPFNW6T,5.0 out of 5 stars 10 out of 10,LUIS ALBERTO PIZARRO MUÃ‘OZ,5,"perfect, ergonomic, good sound, duration, good connection, 10 out of 10","Reviewed in the United States July 27, 2024",AH24YM56D5YYEKVHXB5PTT4Q4DEQ,1,0,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
808,R23GMNMYTFXDQ4,B0BYPFNW6T,5.0 out of 5 stars Really get the job done for a lot less $$,Sheryl I. Powers,5,"I have been using these ear buds for over 2 months. I didnâ€™t want to spend $250 for apple ear buds just for the gym. At first I was having issues with the fit but that was quickly resolved by continued use. It was just a matter of getting used to another type. The battery life is awesome. I use them for 4-5 hours and still great life. The case stays charged well too. The charging wire is very short, that needs to be adjusted by manufacturers. The app is necessary and gives you the life % of each bud and the case. You have to put the buds in your ears for it to connect and give the information. Weird but thatâ€™s how I got it to work. There are some other features but I chose not to use them. Overall the battery life is exceptional, they fit and stay in place well. I am extremely pleased with the sound quality also.","Reviewed in the United States June 19, 2024",AGU6VYNZF5S3I5ALPOBCB2EXC2HA,1,1,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
809,R20IH1AIQ45MGA,B0BYPFNW6T,"4.0 out of 5 stars Great headphones, good sound quality",Olivia Wagoner,4,"One of the best pairs of headphones Iâ€™ve ever had. To me, they have great sound quality and the ability to switch between noise-cancelling options at the press of the button has been great. Some people mentioned trouble with the fit, but thatâ€™s not something I had difficulty with. Only problem I noticed is with the detection between â€œmovingâ€ and â€œstationaryâ€ - if you are in a moving car, the headphones have some trouble and will switch between the different noise-cancelling settings. I recently lost one of the ear buds, so I will definitely be purchasing again!","Reviewed in the United States July 24, 2024",AFJAO2QGX57YGWXWVA2ENG27UACQ,1,0,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
810,RQGZQQSMT6D5E,B0BYPFNW6T,5.0 out of 5 stars Awesome headphones,Ronald,5,"Well after 1600 hours on these I accidentally lost them so I'm heart broken. Regardless here's my review. There extremely comfortable to the point I have had them in my ears for 16 hours total being the longest period of time. The battery per ear bud is perfect. When one dies pop it in the case and use the other one. The build quality is also perfect, I'm a mobile mechanic for a living so I'm rough on my stuff these have worked perfect in the rain,been dropped etc. Touch controls are great I can usually use my shoulder to click pause if someone starts talking and I'm not hands free. You get alot of value for the money in my opinion compared to say the samsung buds I'm using til I buy another pair. If you check my screen shot my other pair of sonys lasted 1500 hours but I accidentally broke them as well.","Reviewed in the United States July 4, 2024",AF5S2TNFHCKKBT5PQHPX4CZ44TWA,1,0,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
811,R1BK55UNS6YUGH,B0BYPFNW6T,4.0 out of 5 stars Quality Concerns,Family,4,"I like the fit and how this system works. It is easy to turn on and off noise cancelation. When the noise cancelation is working well, it is very good. The right side started malfunction about 5 weeks after purchase. The seller does not help with this. I am trying to navigate through Sony for a warranty replacement.","Reviewed in the United States July 22, 2024",AG2CKXBIFWGIHL4FNAYWS3IFTKBQ,1,0,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
812,R1HXX8ZQULASHU,B0BYPFNW6T,"4.0 out of 5 stars They are good at noise cancellation, but....",Placeholder,4,"...kept falling out of my ears. Yes, I tried all the different size stopples.I can attest, however, that when I completed the seal by pressing them into my ears the noise cancellation was excellent.I probably have weird ears. Long boxing career, dontcha know.","Reviewed in the United States July 20, 2024",AH5ZOCTDJJTS3DSNZD5UATCTJMSA,1,0,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
813,R39ID21NN4IRT4,B0BYPFNW6T,4.0 out of 5 stars Bomb proof!,ELange,4,Make sure you try a few different sizes of the ear pieces. Better fit is better performance.,"Reviewed in the United States August 2, 2024",AHDV6W3TJITALDV7UNAIYQNOIRCQ,1,0,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
814,RVSYZDEPS0IWS,B0BYPFNW6T,4.0 out of 5 stars Sounds and fit,Jimmy hjorth,4,They are a tight fit . Good for gym or outdoor walking. Sound is really good and noise canceling works well too.,"Reviewed in the United States July 31, 2024",AHXKJUNPAGIX34QX4RIGAY2JHK4A,1,0,Color: Black,Sony WF-C700N Truly Wireless Noise Canceling in-Ear
